x,y,C_pct_1m
239836.938,6509367.5,1.237626
235636.938,6512187.5,1.23763
234796.938,6513387.5,1.237642
235606.938,6512367.5,1.237702
234946.938,6513717.5,1.237738
235606.938,6513267.5,1.237744
238756.938,6511557.5,1.237746
239116.938,6510507.5,1.23775
235066.938,6513597.5,1.237763
238696.938,6510507.5,1.237769
240226.938,6509307.5,1.237776
239116.938,6512067.5,1.237781
238486.938,6511287.5,1.237833
239446.938,6512277.5,1.237844
234856.938,6513267.5,1.237863
234946.938,6512637.5,1.237872
234346.938,6513477.5,1.237875
235426.938,6512697.5,1.237879
240196.938,6512487.5,1.237883
238846.938,6510117.5,1.237899
235756.938,6513477.5,1.23791
235426.938,6512787.5,1.237911
235306.938,6512337.5,1.237928
235156.938,6513087.5,1.237952
235456.938,6513327.5,1.237952
239896.938,6512367.5,1.23796
235726.938,6513417.5,1.238001
235876.938,6512937.5,1.238007
235786.938,6513417.5,1.238008
238726.938,6511887.5,1.238031
234646.938,6513537.5,1.238034
234706.938,6513117.5,1.238035
240046.938,6509757.5,1.238058
238696.938,6511977.5,1.238125
234586.938,6513327.5,1.238135
234796.938,6512787.5,1.238136
235726.938,6513507.5,1.238141
239836.938,6509427.5,1.238165
235456.938,6513297.5,1.238184
240016.938,6509337.5,1.238203
239506.938,6512547.5,1.23824
235126.938,6513747.5,1.238248
239056.938,6510207.5,1.238262
239866.938,6512037.5,1.238275
235006.938,6513087.5,1.23832
238966.938,6510957.5,1.238334
238726.938,6511917.5,1.238349
238786.938,6510777.5,1.238357
238546.938,6511467.5,1.238371
239236.938,6510207.5,1.238376
238666.938,6510987.5,1.238379
234586.938,6513627.5,1.238394
235606.938,6511497.5,1.238395
235036.938,6513147.5,1.238419
235726.938,6513477.5,1.238428
235516.938,6512997.5,1.238433
235576.938,6512967.5,1.238435
239686.938,6511257.5,1.238497
234616.938,6513837.5,1.2385
235096.938,6513747.5,1.238505
234766.938,6512937.5,1.238516
235636.938,6513477.5,1.238516
238696.938,6511377.5,1.238541
234826.938,6512817.5,1.238546
235006.938,6513117.5,1.238623
238576.938,6511557.5,1.238652
240136.938,6512367.5,1.238674
234826.938,6512787.5,1.238676
240136.938,6511287.5,1.238679
238546.938,6511437.5,1.238682
234856.938,6512787.5,1.238687
234796.938,6512817.5,1.238697
239536.938,6510897.5,1.238722
235066.938,6513147.5,1.238732
238666.938,6511377.5,1.238737
235636.938,6512577.5,1.238741
235876.938,6513627.5,1.238751
235846.938,6512907.5,1.238767
235006.938,6513777.5,1.238776
235006.938,6513147.5,1.238823
234976.938,6513147.5,1.238832
235846.938,6513597.5,1.238842
238906.938,6510897.5,1.23885
235756.938,6513447.5,1.23886
234976.938,6513087.5,1.238866
235876.938,6513597.5,1.238874
239626.938,6512487.5,1.238885
238936.938,6510567.5,1.238889
235846.938,6513627.5,1.238889
239896.938,6510927.5,1.238891
234676.938,6513087.5,1.238899
235516.938,6512937.5,1.238918
234976.938,6513117.5,1.238932
235816.938,6513627.5,1.238934
235666.938,6512427.5,1.238942
239236.938,6510777.5,1.238977
239236.938,6510057.5,1.238996
235276.938,6512247.5,1.239017
238486.938,6511887.5,1.23903
235426.938,6512757.5,1.239039
239536.938,6512547.5,1.239057
240016.938,6512337.5,1.239059
235756.938,6513027.5,1.239064
238756.938,6510117.5,1.239086
238606.938,6511857.5,1.239097
238876.938,6510087.5,1.239107
235216.938,6512397.5,1.239137
235216.938,6512427.5,1.239148
235816.938,6513597.5,1.239161
234946.938,6512607.5,1.239167
238396.938,6510957.5,1.239172
240466.938,6509607.5,1.239183
235576.938,6512367.5,1.239183
235486.938,6512757.5,1.239193
240106.938,6509667.5,1.239225
240316.938,6509307.5,1.239227
235396.938,6512847.5,1.239227
235426.938,6512307.5,1.239237
235186.938,6512397.5,1.23924
235186.938,6512427.5,1.239287
235096.938,6513657.5,1.239332
235456.938,6512757.5,1.239344
238426.938,6511017.5,1.239352
234616.938,6513627.5,1.239375
239866.938,6509397.5,1.239487
238996.938,6510717.5,1.239527
235546.938,6513057.5,1.239533
234976.938,6513537.5,1.239566
240016.938,6512397.5,1.23959
234826.938,6512967.5,1.239601
235846.938,6512937.5,1.239621
234736.938,6513027.5,1.23963
238846.938,6510867.5,1.239653
235066.938,6513717.5,1.239659
239626.938,6512367.5,1.239676
240046.938,6512307.5,1.239686
239656.938,6509727.5,1.239708
234676.938,6512967.5,1.239714
234856.938,6513147.5,1.239718
240076.938,6509757.5,1.239728
235486.938,6512607.5,1.239749
235516.938,6513027.5,1.239768
240376.938,6509397.5,1.239772
240046.938,6509427.5,1.239784
240286.938,6509367.5,1.2398
238786.938,6511527.5,1.239827
238786.938,6510057.5,1.239842
239656.938,6512097.5,1.239887
239626.938,6509817.5,1.239889
234646.938,6513837.5,1.239892
234826.938,6512757.5,1.239897
235156.938,6513237.5,1.239907
235606.938,6512667.5,1.239923
234796.938,6512607.5,1.239931
239986.938,6511077.5,1.239944
238516.938,6511287.5,1.23995
238726.938,6511947.5,1.23999
234916.938,6512937.5,1.24004
234976.938,6513597.5,1.240048
234586.938,6513597.5,1.24007
239296.938,6510087.5,1.240072
238606.938,6510867.5,1.24008
238396.938,6510927.5,1.240123
239566.938,6510777.5,1.240196
238636.938,6511407.5,1.240237
238756.938,6510897.5,1.240246
234766.938,6512637.5,1.240259
239476.938,6512277.5,1.24027
240166.938,6511467.5,1.240272
235246.938,6512427.5,1.240286
235246.938,6512457.5,1.240296
238726.938,6510237.5,1.240337
235246.938,6512487.5,1.240341
235246.938,6512397.5,1.240351
235756.938,6513057.5,1.240386
235126.938,6512307.5,1.240409
239116.938,6509967.5,1.240416
238936.938,6511077.5,1.240499
240106.938,6511377.5,1.24053
239566.938,6512157.5,1.240536
240106.938,6512397.5,1.240536
235576.938,6512547.5,1.240596
239086.938,6509967.5,1.240624
234826.938,6513117.5,1.240639
235576.938,6512397.5,1.240673
238576.938,6510897.5,1.240676
240286.938,6509667.5,1.240765
239566.938,6509997.5,1.240856
235546.938,6513327.5,1.240879
238816.938,6511197.5,1.240902
238756.938,6510717.5,1.240909
234736.938,6512697.5,1.240965
235546.938,6512607.5,1.24098
234766.938,6512697.5,1.240981
240166.938,6511227.5,1.241016
239986.938,6512367.5,1.241028
234766.938,6512607.5,1.241032
240106.938,6512427.5,1.241074
235216.938,6512907.5,1.241089
238636.938,6511827.5,1.241126
233926.938,6512997.5,1.241213
240076.938,6509337.5,1.241241
239896.938,6512037.5,1.241254
239686.938,6512127.5,1.241259
240106.938,6509997.5,1.241263
235216.938,6512577.5,1.241269
235696.938,6513477.5,1.241295
235606.938,6512457.5,1.24131
239146.938,6510387.5,1.24133
239686.938,6509607.5,1.241331
234976.938,6512517.5,1.241345
235216.938,6512547.5,1.24136
235216.938,6512517.5,1.241365
239506.938,6512517.5,1.241366
239116.938,6510237.5,1.241375
235246.938,6512547.5,1.241382
240016.938,6512607.5,1.241383
234796.938,6512757.5,1.241384
235246.938,6512517.5,1.241388
235276.938,6512337.5,1.24141
239626.938,6509637.5,1.241451
234766.938,6513027.5,1.241459
235336.938,6511647.5,1.241475
235576.938,6513087.5,1.241501
240136.938,6510027.5,1.24151
235456.938,6512667.5,1.241522
238726.938,6511197.5,1.241554
234766.938,6512967.5,1.241561
239896.938,6512487.5,1.241571
235216.938,6512607.5,1.241595
240106.938,6509637.5,1.24161
235666.938,6513417.5,1.24161
235336.938,6512937.5,1.241629
238336.938,6510987.5,1.2417
239806.938,6510807.5,1.241755
234736.938,6513297.5,1.241768
234496.938,6513237.5,1.241788
235696.938,6512427.5,1.241794
234466.938,6513207.5,1.241807
235546.938,6513117.5,1.24181
234916.938,6513537.5,1.24181
235636.938,6513507.5,1.241815
235456.938,6512787.5,1.241848
234766.938,6513477.5,1.241873
240136.938,6509997.5,1.241884
235246.938,6512757.5,1.241902
234556.938,6513267.5,1.241915
240106.938,6510057.5,1.241936
240226.938,6509337.5,1.241962
240226.938,6511287.5,1.241974
240166.938,6511287.5,1.242002
240136.938,6509967.5,1.24201
240166.938,6509997.5,1.242013
235246.938,6512727.5,1.242014
240166.938,6509967.5,1.242022
240106.938,6509967.5,1.242031
239896.938,6510987.5,1.242043
234706.938,6513357.5,1.242073
234676.938,6513537.5,1.242107
234826.938,6512847.5,1.242111
239296.938,6510747.5,1.242136
235486.938,6512787.5,1.242144
238486.938,6511077.5,1.242145
234826.938,6512877.5,1.242181
235696.938,6513507.5,1.242212
234796.938,6512877.5,1.242213
235126.938,6513627.5,1.242213
235486.938,6512637.5,1.242217
238906.938,6509997.5,1.242231
239566.938,6510867.5,1.242233
239566.938,6510897.5,1.242243
234826.938,6512937.5,1.242244
235126.938,6513717.5,1.242249
239716.938,6511167.5,1.242281
234796.938,6512907.5,1.242285
234826.938,6512907.5,1.242333
235126.938,6513687.5,1.242368
235366.938,6512877.5,1.242374
235096.938,6513687.5,1.242375
238546.938,6511287.5,1.242415
240016.938,6509937.5,1.242426
239836.938,6512037.5,1.242426
235426.938,6512727.5,1.242426
240106.938,6510027.5,1.242474
234766.938,6512997.5,1.242525
235096.938,6513717.5,1.242532
235156.938,6513477.5,1.24257
235516.938,6513057.5,1.242578
239956.938,6512067.5,1.242626
234856.938,6512967.5,1.242644
239086.938,6509877.5,1.242648
235516.938,6513147.5,1.242708
239086.938,6512037.5,1.242721
239746.938,6512187.5,1.242725
235666.938,6513507.5,1.242725
235306.938,6512937.5,1.242748
235426.938,6512667.5,1.242751
235426.938,6512637.5,1.242767
239866.938,6510987.5,1.242783
239626.938,6512337.5,1.24279
235276.938,6512937.5,1.242815
235786.938,6513027.5,1.242842
239086.938,6512097.5,1.242887
235516.938,6512607.5,1.242902
238516.938,6510837.5,1.242921
235126.938,6513657.5,1.242922
235396.938,6512667.5,1.242938
238336.938,6511167.5,1.242946
234736.938,6512847.5,1.242955
240046.938,6509817.5,1.242987
235576.938,6511497.5,1.242994
235306.938,6512907.5,1.243011
234796.938,6512847.5,1.243033
239146.938,6509907.5,1.24306
235336.938,6512607.5,1.24307
239596.938,6512067.5,1.243075
239146.938,6510537.5,1.243127
239656.938,6511077.5,1.243179
240466.938,6509667.5,1.243181
234916.938,6513507.5,1.243187
240106.938,6512367.5,1.243193
239806.938,6509367.5,1.243195
235426.938,6512427.5,1.243196
235786.938,6513057.5,1.243235
235276.938,6512757.5,1.243253
235396.938,6512397.5,1.24326
239866.938,6509367.5,1.243345
235486.938,6512877.5,1.243352
235456.938,6512247.5,1.243357
235666.938,6513477.5,1.243366
238696.938,6510477.5,1.243372
235366.938,6512397.5,1.243375
235276.938,6512727.5,1.243378
239296.938,6512127.5,1.243381
235396.938,6512457.5,1.243396
235606.938,6512427.5,1.243439
239626.938,6510807.5,1.243452
235186.938,6512277.5,1.24347
235366.938,6512487.5,1.243471
239926.938,6511047.5,1.243477
235156.938,6513387.5,1.243511
238756.938,6511137.5,1.243515
235306.938,6512547.5,1.243535
235426.938,6512457.5,1.243579
239806.938,6510687.5,1.243595
235486.938,6512817.5,1.243607
239986.938,6509967.5,1.243638
238966.938,6511377.5,1.243656
235006.938,6513477.5,1.243686
234856.938,6512607.5,1.243696
239986.938,6511437.5,1.243713
238936.938,6511047.5,1.243727
239506.938,6512247.5,1.243769
235096.938,6513447.5,1.243778
235606.938,6513477.5,1.243802
235606.938,6512637.5,1.243865
239956.938,6512097.5,1.243903
239116.938,6512097.5,1.243907
238696.938,6510957.5,1.24391
234676.938,6513627.5,1.24391
239746.938,6509487.5,1.24392
238936.938,6510867.5,1.243927
234436.938,6513177.5,1.243935
235486.938,6513117.5,1.243971
238336.938,6511047.5,1.243994
239056.938,6510057.5,1.244001
235786.938,6512397.5,1.244002
234796.938,6512997.5,1.24404
238846.938,6509967.5,1.244043
234706.938,6512877.5,1.244043
234766.938,6512577.5,1.244056
239086.938,6512157.5,1.24406
234856.938,6512517.5,1.244064
234856.938,6513027.5,1.244074
235396.938,6512817.5,1.244081
239566.938,6511857.5,1.244095
240076.938,6509397.5,1.244105
234826.938,6513027.5,1.244112
234826.938,6512547.5,1.244125
234826.938,6512997.5,1.244126
239056.938,6510267.5,1.244134
234856.938,6512577.5,1.244137
234766.938,6512547.5,1.244139
234856.938,6512547.5,1.244142
234796.938,6512547.5,1.244147
234796.938,6513027.5,1.244147
240496.938,6509757.5,1.244154
234886.938,6512967.5,1.244162
239086.938,6512127.5,1.244168
234826.938,6512517.5,1.244168
234856.938,6512997.5,1.24417
234796.938,6512937.5,1.244183
234796.938,6512577.5,1.244185
234796.938,6512517.5,1.24419
234976.938,6513567.5,1.244194
235216.938,6512277.5,1.24422
235486.938,6512487.5,1.24424
235576.938,6513057.5,1.244266
234916.938,6512907.5,1.244267
238366.938,6511227.5,1.244272
235276.938,6512637.5,1.244328
238786.938,6510507.5,1.244329
238726.938,6510507.5,1.244333
234796.938,6512967.5,1.244335
239926.938,6510777.5,1.244338
235156.938,6513357.5,1.244361
234976.938,6512577.5,1.244374
239746.938,6510927.5,1.244375
234976.938,6512547.5,1.24438
239116.938,6512127.5,1.244394
234946.938,6512577.5,1.244402
235216.938,6512337.5,1.244408
234946.938,6512547.5,1.244408
240046.938,6512577.5,1.244427
234916.938,6512547.5,1.244434
238606.938,6510477.5,1.244452
234886.938,6512577.5,1.244453
234946.938,6512517.5,1.244493
234886.938,6512547.5,1.2445
234886.938,6512517.5,1.244504
239116.938,6512157.5,1.244526
239146.938,6512067.5,1.24457
239986.938,6509307.5,1.244584
238126.938,6511347.5,1.244589
234916.938,6512577.5,1.24459
239806.938,6509397.5,1.24461
238636.938,6510567.5,1.244649
238636.938,6510987.5,1.244662
239956.938,6509307.5,1.244668
239146.938,6512097.5,1.244691
239146.938,6512157.5,1.24474
235546.938,6512637.5,1.244754
239926.938,6509307.5,1.244758
238726.938,6512127.5,1.244808
235306.938,6512607.5,1.244834
239026.938,6510147.5,1.244837
239146.938,6512127.5,1.244846
239896.938,6512517.5,1.244858
235216.938,6512367.5,1.244878
238726.938,6510447.5,1.244912
235666.938,6512337.5,1.244936
238756.938,6510417.5,1.244949
235186.938,6512367.5,1.245027
239686.938,6510657.5,1.245031
239566.938,6512217.5,1.245042
235816.938,6513027.5,1.245055
234856.938,6512817.5,1.24512
239236.938,6512367.5,1.245154
234766.938,6513147.5,1.245179
235816.938,6513057.5,1.245216
239716.938,6511137.5,1.245239
239656.938,6510837.5,1.245277
235246.938,6513177.5,1.245313
239116.938,6510477.5,1.245376
235186.938,6513357.5,1.245385
235486.938,6512517.5,1.245415
240646.938,6509217.5,1.245433
235246.938,6512367.5,1.245433
235276.938,6512667.5,1.245435
239596.938,6511077.5,1.245438
238786.938,6512127.5,1.245447
234916.938,6512517.5,1.245451
240196.938,6511287.5,1.245466
239026.938,6510117.5,1.24547
235396.938,6513057.5,1.245525
235576.938,6513507.5,1.245531
238426.938,6511887.5,1.245535
235576.938,6512937.5,1.24554
235246.938,6512277.5,1.245568
234676.938,6512937.5,1.245588
239116.938,6512457.5,1.245593
235696.938,6512307.5,1.245645
238666.938,6512187.5,1.245668
234946.938,6513477.5,1.245677
239926.938,6512067.5,1.245685
239836.938,6510867.5,1.2457
234436.938,6513117.5,1.245701
239986.938,6509637.5,1.245704
239206.938,6510507.5,1.245738
234736.938,6512997.5,1.245757
235366.938,6513027.5,1.245761
240256.938,6511167.5,1.245766
239686.938,6512067.5,1.24577
235426.938,6512007.5,1.245772
235366.938,6513057.5,1.245811
238996.938,6511347.5,1.245812
238756.938,6511917.5,1.245814
235546.938,6513087.5,1.24584
240226.938,6509367.5,1.245846
239866.938,6509457.5,1.24586
238336.938,6510117.5,1.245865
235186.938,6513147.5,1.245959
235726.938,6513297.5,1.245996
238726.938,6511587.5,1.245999
238516.938,6512007.5,1.246001
240076.938,6509367.5,1.246017
238726.938,6512007.5,1.246031
238756.938,6511587.5,1.246046
239056.938,6512367.5,1.246052
239176.938,6510597.5,1.246054
238786.938,6511587.5,1.246135
239836.938,6512067.5,1.246212
239986.938,6509427.5,1.246227
235576.938,6513357.5,1.246232
240076.938,6509697.5,1.246271
238546.938,6511227.5,1.246278
239806.938,6510837.5,1.246283
239866.938,6510927.5,1.246331
238726.938,6511557.5,1.246353
235306.938,6512367.5,1.246361
238786.938,6511557.5,1.246394
238306.938,6510117.5,1.2464
239896.938,6509547.5,1.246416
239986.938,6512397.5,1.246491
238816.938,6510387.5,1.246519
238666.938,6511497.5,1.24652
238186.938,6511437.5,1.246545
235546.938,6512457.5,1.246555
240376.938,6509337.5,1.246588
239716.938,6512157.5,1.246632
238696.938,6511587.5,1.246663
238996.938,6510177.5,1.246673
234976.938,6513657.5,1.246675
238756.938,6511947.5,1.246679
235156.938,6512337.5,1.246687
235336.938,6513237.5,1.246694
235786.938,6513597.5,1.246696
235786.938,6513627.5,1.246713
235216.938,6513117.5,1.246726
235306.938,6513747.5,1.246744
235066.938,6513447.5,1.246784
239986.938,6512577.5,1.246793
234766.938,6513177.5,1.2468
234796.938,6512637.5,1.246804
234766.938,6512847.5,1.246819
235636.938,6512337.5,1.24683
235756.938,6513597.5,1.246883
240016.938,6512367.5,1.246885
239866.938,6509517.5,1.246887
235456.938,6512937.5,1.246897
239716.938,6511107.5,1.246903
235576.938,6512457.5,1.246904
235336.938,6513657.5,1.246942
234586.938,6513567.5,1.24695
234916.938,6513387.5,1.246956
234646.938,6513147.5,1.24699
239686.938,6512337.5,1.246995
235366.938,6512667.5,1.247001
239896.938,6512277.5,1.247003
240196.938,6512157.5,1.247012
235726.938,6513597.5,1.247022
235606.938,6513507.5,1.247031
238726.938,6511257.5,1.247036
239956.938,6510027.5,1.247049
240196.938,6511227.5,1.247073
234826.938,6512667.5,1.247089
235156.938,6513447.5,1.247094
234886.938,6512367.5,1.24711
238516.938,6511857.5,1.247119
238636.938,6511497.5,1.247123
235486.938,6512937.5,1.247139
238366.938,6511587.5,1.247173
240046.938,6511437.5,1.247213
238726.938,6510417.5,1.247262
240496.938,6509307.5,1.247279
240406.938,6509367.5,1.247279
240226.938,6512457.5,1.247357
235336.938,6512577.5,1.247371
238906.938,6512037.5,1.247382
235696.938,6513567.5,1.247397
239806.938,6512427.5,1.247398
239416.938,6510027.5,1.247448
240496.938,6509457.5,1.247458
238576.938,6512007.5,1.247476
235036.938,6513477.5,1.247492
235066.938,6513687.5,1.247503
238696.938,6511557.5,1.247507
239956.938,6509997.5,1.247544
235546.938,6512487.5,1.247564
235696.938,6512277.5,1.247582
235066.938,6513627.5,1.247596
235546.938,6513027.5,1.247613
239566.938,6512277.5,1.247629
234856.938,6513507.5,1.247651
238126.938,6511317.5,1.247665
235036.938,6513087.5,1.24768
234856.938,6512757.5,1.247686
235666.938,6513567.5,1.247739
235546.938,6513267.5,1.247765
238906.938,6511197.5,1.247785
238696.938,6511497.5,1.247804
239836.938,6509337.5,1.247815
235486.938,6512577.5,1.247817
239116.938,6510147.5,1.247864
235336.938,6512667.5,1.247865
235456.938,6512907.5,1.24794
238366.938,6511017.5,1.247945
239866.938,6510897.5,1.247963
235186.938,6513087.5,1.24797
238396.938,6511857.5,1.247975
239836.938,6510147.5,1.24798
239206.938,6510027.5,1.247995
239686.938,6509727.5,1.247996
239896.938,6512547.5,1.248037
234916.938,6512367.5,1.248047
235006.938,6513387.5,1.248059
234886.938,6512697.5,1.248078
239866.938,6512157.5,1.248092
235396.938,6512427.5,1.24811
235576.938,6513177.5,1.248136
240346.938,6509637.5,1.248153
235546.938,6513357.5,1.248213
235426.938,6512937.5,1.248225
239776.938,6510837.5,1.248244
238606.938,6510987.5,1.248295
235396.938,6512487.5,1.248309
235486.938,6513417.5,1.248325
234826.938,6512577.5,1.248335
235696.938,6513537.5,1.248336
239626.938,6509967.5,1.24834
240106.938,6509367.5,1.248348
235096.938,6512967.5,1.248351
235246.938,6512577.5,1.248379
238486.938,6511827.5,1.248409
238126.938,6511257.5,1.248454
240256.938,6509367.5,1.248478
235156.938,6512397.5,1.248502
238696.938,6510537.5,1.248506
235156.938,6512427.5,1.248506
235426.938,6512967.5,1.248508
235126.938,6512397.5,1.24855
235126.938,6512427.5,1.248553
235096.938,6512427.5,1.248554
240106.938,6509337.5,1.248582
234706.938,6513627.5,1.248586
235486.938,6512697.5,1.248592
235096.938,6512397.5,1.248593
239716.938,6510657.5,1.248617
239596.938,6510867.5,1.248624
234976.938,6512487.5,1.248634
238456.938,6511287.5,1.248647
239356.938,6510027.5,1.248664
238726.938,6510147.5,1.248686
240136.938,6512427.5,1.24873
235216.938,6513267.5,1.248803
234466.938,6513237.5,1.248864
240406.938,6509337.5,1.248944
240346.938,6509277.5,1.248946
235576.938,6512427.5,1.248948
239956.938,6509607.5,1.248964
238966.938,6510927.5,1.248985
239236.938,6511527.5,1.24899
238186.938,6511407.5,1.249017
234766.938,6512907.5,1.249023
235396.938,6512577.5,1.249024
239626.938,6512307.5,1.249032
235006.938,6513027.5,1.249068
238996.938,6511077.5,1.249138
240496.938,6509487.5,1.249182
239566.938,6510837.5,1.249204
238636.938,6511797.5,1.249223
239626.938,6511857.5,1.249238
235636.938,6513387.5,1.249247
239806.938,6512337.5,1.249274
238726.938,6510867.5,1.249327
238756.938,6510447.5,1.249361
238966.938,6510207.5,1.249414
235666.938,6513537.5,1.249433
240166.938,6512427.5,1.249438
240376.938,6509277.5,1.249538
240226.938,6509877.5,1.249544
239896.938,6511047.5,1.24956
240136.938,6511407.5,1.249605
240136.938,6511317.5,1.249606
235126.938,6513447.5,1.249606
238486.938,6511227.5,1.249626
235606.938,6512877.5,1.249637
238786.938,6511137.5,1.249642
235516.938,6512967.5,1.249655
239866.938,6510957.5,1.249668
238906.938,6511137.5,1.249682
240106.938,6509307.5,1.249684
235336.938,6512877.5,1.249693
240136.938,6509367.5,1.249697
238966.938,6511167.5,1.249714
238726.938,6510537.5,1.249722
239356.938,6512247.5,1.249738
235636.938,6513567.5,1.249775
235126.938,6513417.5,1.249778
238726.938,6511977.5,1.249797
238636.938,6510207.5,1.249808
238576.938,6510867.5,1.249808
238696.938,6511737.5,1.249819
239206.938,6510117.5,1.249834
239686.938,6512097.5,1.249846
240436.938,6509697.5,1.249856
240256.938,6509307.5,1.249902
239026.938,6510207.5,1.249907
239686.938,6512307.5,1.249938
235096.938,6513417.5,1.249955
240076.938,6512307.5,1.249993
235606.938,6512547.5,1.250044
235636.938,6512307.5,1.250046
235756.938,6512397.5,1.250052
239176.938,6512367.5,1.250082
239176.938,6510357.5,1.250171
238846.938,6510147.5,1.250182
239146.938,6510207.5,1.250195
240436.938,6509307.5,1.250208
238816.938,6510177.5,1.250232
240196.938,6509367.5,1.250262
234916.938,6512487.5,1.250313
238936.938,6512037.5,1.250347
239146.938,6512367.5,1.250391
238576.938,6511317.5,1.250408
234466.938,6513147.5,1.250415
240136.938,6509337.5,1.250449
239656.938,6512307.5,1.250464
235486.938,6512967.5,1.250469
238456.938,6511887.5,1.250479
239626.938,6509697.5,1.250484
239596.938,6509757.5,1.250501
235216.938,6513237.5,1.250512
234886.938,6512607.5,1.250515
235636.938,6513537.5,1.250523
240106.938,6511317.5,1.250579
238906.938,6510087.5,1.2506
238426.938,6511857.5,1.250625
238666.938,6511587.5,1.250627
239026.938,6510237.5,1.250644
235906.938,6513027.5,1.250648
235216.938,6513207.5,1.250653
239176.938,6509937.5,1.250661
238756.938,6511827.5,1.250662
238456.938,6511857.5,1.250672
239236.938,6512337.5,1.250696
238426.938,6511827.5,1.250715
239206.938,6510267.5,1.250723
239776.938,6509937.5,1.250772
239956.938,6512127.5,1.250772
238996.938,6512247.5,1.250809
239176.938,6509907.5,1.250811
240346.938,6509337.5,1.250814
238156.938,6511407.5,1.250854
238396.938,6511017.5,1.250898
239236.938,6512307.5,1.250914
240076.938,6509637.5,1.250922
239926.938,6512457.5,1.250927
234616.938,6513777.5,1.250954
235606.938,6512787.5,1.251
238456.938,6511827.5,1.251008
235186.938,6513447.5,1.251021
235036.938,6513447.5,1.251022
239776.938,6512187.5,1.251029
235666.938,6513357.5,1.251076
240256.938,6509877.5,1.251147
238486.938,6511917.5,1.251199
239416.938,6512007.5,1.251234
235516.938,6512427.5,1.251253
235906.938,6513057.5,1.251254
238846.938,6510537.5,1.251301
235156.938,6513297.5,1.251312
240196.938,6509937.5,1.251327
239866.938,6511017.5,1.25133
240196.938,6509877.5,1.251333
235006.938,6512427.5,1.251338
235396.938,6513177.5,1.251349
238426.938,6511197.5,1.251409
240196.938,6509907.5,1.251414
238666.938,6511287.5,1.251421
234946.938,6512697.5,1.251431
235546.938,6513207.5,1.251434
235066.938,6513777.5,1.251479
235396.938,6512547.5,1.251531
240076.938,6512397.5,1.251538
238516.938,6512127.5,1.251545
235426.938,6512367.5,1.251547
235216.938,6512727.5,1.251563
235606.938,6512817.5,1.251574
235036.938,6513057.5,1.251588
235486.938,6513027.5,1.251638
240166.938,6512187.5,1.25168
235636.938,6513357.5,1.251688
235456.938,6512127.5,1.25171
238336.938,6511827.5,1.251774
238516.938,6511077.5,1.251786
239326.938,6512187.5,1.251837
239896.938,6512307.5,1.251866
238696.938,6511287.5,1.251877
239536.938,6512247.5,1.251886
239926.938,6510027.5,1.25189
240076.938,6509727.5,1.251892
240226.938,6509607.5,1.251908
235216.938,6512757.5,1.25193
240376.938,6509367.5,1.251932
235576.938,6512727.5,1.251943
238336.938,6511857.5,1.251961
238156.938,6511497.5,1.251965
235126.938,6512367.5,1.251976
239686.938,6512487.5,1.25199
238666.938,6510537.5,1.251991
239086.938,6510117.5,1.251992
240076.938,6511047.5,1.252015
235246.938,6512637.5,1.252067
239746.938,6510957.5,1.252084
238546.938,6510957.5,1.252092
235096.938,6512337.5,1.252096
239716.938,6510957.5,1.252098
239596.938,6510747.5,1.252108
235546.938,6511557.5,1.252108
235306.938,6512637.5,1.252117
238756.938,6511977.5,1.252129
238246.938,6511167.5,1.25214
235096.938,6512367.5,1.252142
239656.938,6510027.5,1.252158
239026.938,6511317.5,1.252159
235156.938,6513417.5,1.252198
240106.938,6509397.5,1.252203
238606.938,6510237.5,1.25221
235126.938,6512337.5,1.252211
240106.938,6510087.5,1.252228
238576.938,6511977.5,1.25224
234856.938,6512457.5,1.252268
235876.938,6513027.5,1.252277
234826.938,6512487.5,1.252289
235456.938,6512007.5,1.252298
234856.938,6512487.5,1.252307
234796.938,6512487.5,1.25231
239656.938,6509547.5,1.25232
234826.938,6512457.5,1.252331
234796.938,6512457.5,1.252351
235396.938,6512607.5,1.252362
239326.938,6509997.5,1.252386
235006.938,6513597.5,1.252389
239566.938,6512127.5,1.252425
238876.938,6510207.5,1.252459
238876.938,6510897.5,1.252484
235156.938,6512367.5,1.252532
240466.938,6509367.5,1.252541
239506.938,6509937.5,1.252554
239356.938,6509997.5,1.252554
234826.938,6512727.5,1.252572
235516.938,6513537.5,1.252589
240136.938,6511347.5,1.252605
235186.938,6513117.5,1.252624
235846.938,6513027.5,1.252644
239716.938,6512457.5,1.252649
234766.938,6512877.5,1.252663
240226.938,6509907.5,1.252671
235876.938,6513057.5,1.252695
234886.938,6512637.5,1.252712
238636.938,6511617.5,1.252714
238366.938,6511827.5,1.252742
239956.938,6512517.5,1.252757
239026.938,6509907.5,1.252761
238606.938,6511317.5,1.252809
238216.938,6511437.5,1.252819
238936.938,6510747.5,1.252828
235846.938,6513057.5,1.252829
235216.938,6512247.5,1.252833
239896.938,6512157.5,1.252849
235516.938,6512337.5,1.252898
235876.938,6513507.5,1.252915
239176.938,6512337.5,1.252959
235186.938,6513327.5,1.252959
238246.938,6511737.5,1.252967
235456.938,6512877.5,1.252986
240346.938,6509397.5,1.25299
240106.938,6511347.5,1.252992
235876.938,6513447.5,1.252998
240316.938,6509607.5,1.253011
235876.938,6513477.5,1.253021
239656.938,6509997.5,1.253067
235486.938,6512547.5,1.25307
