X,Y,C_pct_1m
742909.558,6439373.25,0.93697887
742849.558,6439223.25,0.93698553
742519.558,6437213.25,0.93760236
742069.558,6439403.25,0.937627
742099.558,6439433.25,0.93828785
742969.558,6439373.25,0.93836518
742849.558,6439373.25,0.93847737
741409.558,6436583.25,0.9390786
742879.558,6439373.25,0.93982511
742759.558,6439733.25,0.93992345
741379.558,6436733.25,0.94006256
742939.558,6439463.25,0.94014635
742279.558,6439643.25,0.94016908
742399.558,6437153.25,0.94052235
742429.558,6437243.25,0.94059967
742159.558,6439613.25,0.94096571
741559.558,6436403.25,0.94133746
741769.558,6438923.25,0.94139384
742009.558,6439733.25,0.94141074
741439.558,6436493.25,0.94175135
743029.558,6437303.25,0.94215093
741469.558,6436733.25,0.94227378
742819.558,6439733.25,0.94249246
742549.558,6437183.25,0.94250906
741499.558,6436583.25,0.94276975
742939.558,6439373.25,0.9427988
742159.558,6439703.25,0.9430172
741739.558,6438833.25,0.94334131
741469.558,6436703.25,0.94334965
741439.558,6436763.25,0.94380166
741439.558,6436583.25,0.94396126
741439.558,6436883.25,0.94402201
742729.558,6437003.25,0.94402489
741529.558,6436253.25,0.94413174
741409.558,6436493.25,0.94462914
742819.558,6439223.25,0.94466096
742039.558,6439553.25,0.94466982
741439.558,6436853.25,0.94526943
741799.558,6435683.25,0.94530199
742669.558,6437093.25,0.94552592
741499.558,6436493.25,0.94566232
741469.558,6436223.25,0.94568926
742849.558,6439733.25,0.94575337
743029.558,6439373.25,0.94606859
741769.558,6438833.25,0.94618555
742579.558,6437183.25,0.94624048
741709.558,6438833.25,0.9463234
741499.558,6436403.25,0.94639134
742759.558,6439073.25,0.94639281
742279.558,6439673.25,0.94652772
742069.558,6439433.25,0.94693058
742129.558,6439613.25,0.94700841
743029.558,6439403.25,0.94717794
741499.558,6436733.25,0.94729669
742999.558,6439373.25,0.94736044
743029.558,6439463.25,0.94741884
743029.558,6439433.25,0.94761889
741529.558,6436823.25,0.94765925
741769.558,6436253.25,0.94786254
743059.558,6437303.25,0.94813168
741769.558,6435623.25,0.94826626
742069.558,6439553.25,0.94859441
742099.558,6439463.25,0.94880964
742069.558,6439463.25,0.94883682
742099.558,6439403.25,0.948913
742549.558,6437213.25,0.94952162
741409.558,6436763.25,0.95044948
742399.558,6437123.25,0.95065558
741469.558,6436493.25,0.95069107
742249.558,6439493.25,0.95094446
741739.558,6435683.25,0.95118023
741619.558,6438173.25,0.95128129
741529.558,6436223.25,0.95140082
742579.558,6437243.25,0.9514203
742909.558,6439283.25,0.9514743
741769.558,6438803.25,0.95159605
742579.558,6437213.25,0.9517079
742699.558,6437033.25,0.95175965
741499.558,6436253.25,0.95180487
742459.558,6437123.25,0.95210818
741499.558,6436763.25,0.9521946
741649.558,6438173.25,0.95232563
742189.558,6439613.25,0.95243678
742009.558,6439403.25,0.95296222
741409.558,6436793.25,0.95307922
741379.558,6436643.25,0.95308787
741409.558,6436943.25,0.95320958
741439.558,6437063.25,0.95329112
742219.558,6439493.25,0.9534224
742699.558,6437003.25,0.95373295
741679.558,6438053.25,0.95375774
742759.558,6439373.25,0.9540527
741439.558,6436793.25,0.95417288
741619.558,6436493.25,0.95434016
742009.558,6439763.25,0.95450228
742459.558,6437183.25,0.95472291
742429.558,6437213.25,0.9555695
742039.558,6439733.25,0.95566213
742369.558,6437153.25,0.95592172
741589.558,6436373.25,0.95598488
742069.558,6439523.25,0.95603641
742789.558,6437483.25,0.95607957
741469.558,6436583.25,0.95613424
742999.558,6437333.25,0.95630856
742099.558,6439493.25,0.95632108
742759.558,6437483.25,0.95654403
742369.558,6437213.25,0.95660232
741589.558,6436433.25,0.95664662
742039.558,6439403.25,0.95667876
741709.558,6438863.25,0.95676153
742279.558,6439493.25,0.95698767
742789.558,6437513.25,0.95702907
742219.558,6439523.25,0.95712097
742249.558,6439643.25,0.95712349
742519.558,6437243.25,0.95721107
742759.558,6437513.25,0.95732838
741469.558,6436613.25,0.95744846
742969.558,6439403.25,0.95754469
742729.558,6437513.25,0.95778581
742759.558,6439043.25,0.95784856
743059.558,6437333.25,0.95794563
742219.558,6439553.25,0.95802934
741529.558,6436583.25,0.95815834
742969.558,6439433.25,0.95817969
742759.558,6439403.25,0.95835801
741979.558,6439643.25,0.95864404
741439.558,6436913.25,0.95888698
741559.558,6436493.25,0.95895341
741469.558,6436463.25,0.95903319
741619.558,6438143.25,0.95934174
741439.558,6436943.25,0.95939898
742189.558,6439523.25,0.95940185
742759.558,6439283.25,0.95949243
742999.558,6439403.25,0.95965104
741739.558,6438803.25,0.95974522
742069.558,6439733.25,0.95980364
742669.558,6437123.25,0.95998995
742759.558,6437003.25,0.96001447
742279.558,6439613.25,0.96002544
742819.558,6439043.25,0.96033792
741529.558,6436763.25,0.96046019
742369.558,6437183.25,0.96048061
742009.558,6439553.25,0.96052867
742399.558,6437243.25,0.96055681
742819.558,6439433.25,0.96056038
742459.558,6437153.25,0.96058633
741799.558,6435653.25,0.96059666
741649.558,6438053.25,0.96071948
742789.558,6439103.25,0.96108345
742399.558,6437183.25,0.96110188
742249.558,6439433.25,0.96114932
742249.558,6439523.25,0.96142026
743029.558,6437453.25,0.96160383
742249.558,6439673.25,0.96198062
742279.558,6439703.25,0.96201649
741619.558,6436733.25,0.9620461
742219.558,6439583.25,0.96207941
741979.558,6439763.25,0.96229375
742399.558,6437213.25,0.96230099
741529.558,6436193.25,0.96231408
742429.558,6437183.25,0.96238961
742759.558,6437033.25,0.96261577
742999.558,6439433.25,0.96272077
741529.558,6436733.25,0.9628949
741619.558,6436403.25,0.96294294
741409.558,6437033.25,0.96298293
741979.558,6439673.25,0.96309919
742729.558,6436973.25,0.96316456
741439.558,6437123.25,0.9634007
741499.558,6436613.25,0.96352054
742039.558,6439523.25,0.96388869
743029.558,6437363.25,0.96392644
742279.558,6439433.25,0.96410235
741469.558,6436193.25,0.9642507
743089.558,6439463.25,0.96439856
741979.558,6439613.25,0.96448946
743089.558,6439433.25,0.96450123
743089.558,6439403.25,0.96457825
742639.558,6437123.25,0.96463677
743119.558,6439463.25,0.96465672
743119.558,6439433.25,0.96475224
743119.558,6439373.25,0.96480298
743089.558,6439373.25,0.96484258
743119.558,6439403.25,0.96490592
742219.558,6439403.25,0.96490779
741649.558,6438263.25,0.96501937
742249.558,6439403.25,0.96519201
742189.558,6439553.25,0.9652819
742279.558,6439523.25,0.96545908
742159.558,6439283.25,0.96559357
741649.558,6438233.25,0.96566502
742759.558,6436943.25,0.96571924
741589.558,6436403.25,0.96580081
743059.558,6437543.25,0.96587625
742759.558,6439313.25,0.96604254
742759.558,6439463.25,0.96607286
742789.558,6439043.25,0.96653189
742069.558,6439493.25,0.96660952
741499.558,6436193.25,0.96672282
741769.558,6438773.25,0.96688626
742819.558,6439193.25,0.96689594
741589.558,6436613.25,0.96703486
742189.558,6439673.25,0.9670736
743029.558,6437273.25,0.96721179
741589.558,6436793.25,0.9673092
742249.558,6439703.25,0.96740237
742309.558,6435653.25,0.96748529
742789.558,6439073.25,0.96760004
741409.558,6436553.25,0.96770276
743059.558,6437363.25,0.96770992
741499.558,6436793.25,0.96779295
742489.558,6437093.25,0.96788085
742489.558,6437183.25,0.9678918
741679.558,6438383.25,0.96798535
742009.558,6439793.25,0.96811387
742009.558,6439433.25,0.96828423
741679.558,6438023.25,0.96843623
742009.558,6439463.25,0.96849668
742249.558,6439553.25,0.96858762
741619.558,6436373.25,0.96862387
742699.558,6437543.25,0.96866004
742639.558,6437543.25,0.96873122
742669.558,6437573.25,0.96876768
742639.558,6437573.25,0.96876963
742669.558,6437543.25,0.96879317
742699.558,6437573.25,0.96882113
741409.558,6436613.25,0.96909407
742879.558,6439283.25,0.96910697
742189.558,6439703.25,0.96917737
741679.558,6438083.25,0.96922268
741469.558,6436403.25,0.96924181
742849.558,6437543.25,0.96925263
742879.558,6437573.25,0.96928187
742849.558,6437573.25,0.96942731
742669.558,6439733.25,0.96972352
742759.558,6436973.25,0.96984358
742819.558,6437543.25,0.96986004
742819.558,6437573.25,0.96997085
741649.558,6438023.25,0.9701276
742489.558,6437123.25,0.97018037
742729.558,6436943.25,0.97019174
741559.558,6436823.25,0.97040578
741499.558,6436223.25,0.97048092
741709.558,6438803.25,0.97049198
742459.558,6437213.25,0.97053331
742729.558,6439733.25,0.97059669
741619.558,6438263.25,0.97069874
742339.558,6437153.25,0.97074584
741979.558,6439703.25,0.97111319
742459.558,6437093.25,0.97120057
741649.558,6438203.25,0.97133644
742279.558,6439403.25,0.97139234
741739.558,6438893.25,0.97161527
742009.558,6439523.25,0.97167956
742489.558,6437213.25,0.9718778
741409.558,6436823.25,0.97191825
741709.558,6438773.25,0.97210119
742249.558,6439613.25,0.97233119
742039.558,6439823.25,0.97288324
742699.558,6436973.25,0.97288828
742159.558,6439373.25,0.97296404
742759.558,6439343.25,0.97300792
742189.558,6439403.25,0.97320743
741649.558,6438353.25,0.97324546
742849.558,6439673.25,0.97324902
741379.558,6436763.25,0.97339163
741739.558,6438923.25,0.97345493
742429.558,6437123.25,0.97383707
742999.558,6437303.25,0.9738863
742429.558,6437153.25,0.97398079
742789.558,6439463.25,0.9740318
742159.558,6439343.25,0.97408283
742039.558,6439463.25,0.97418076
742339.558,6437183.25,0.97443891
742819.558,6439163.25,0.97446604
742099.558,6439733.25,0.9746176
741439.558,6436553.25,0.97471892
742279.558,6439733.25,0.9748555
742219.558,6439763.25,0.9749998
742789.558,6437033.25,0.97505043
742849.558,6439193.25,0.97506477
741799.558,6435593.25,0.97517893
741979.558,6436703.25,0.97524525
742789.558,6439343.25,0.97530658
742399.558,6437093.25,0.97533514
741649.558,6438143.25,0.97544162
741379.558,6436793.25,0.97548493
742039.558,6439433.25,0.97561794
742879.558,6437483.25,0.97579614
742639.558,6437093.25,0.97588435
741469.558,6436523.25,0.97602335
741469.558,6436673.25,0.97608484
742189.558,6439763.25,0.97612516
743059.558,6439463.25,0.97620738
743059.558,6439433.25,0.97623684
743059.558,6439403.25,0.9763182
743059.558,6439373.25,0.97646322
741379.558,6436523.25,0.9764637
741559.558,6436613.25,0.97654119
742219.558,6439703.25,0.97656137
742219.558,6439643.25,0.97661428
742849.558,6439703.25,0.97672276
742729.558,6439703.25,0.9768305
742849.558,6439283.25,0.9768348
742789.558,6439403.25,0.97686938
742849.558,6437483.25,0.97687773
741769.558,6435713.25,0.97687932
741409.558,6437003.25,0.97718465
742819.558,6437483.25,0.97754863
742969.558,6437513.25,0.97768418
742849.558,6437513.25,0.97809568
742009.558,6439493.25,0.97810488
742819.558,6439403.25,0.97812255
741769.558,6438143.25,0.97835413
742339.558,6437213.25,0.97840682
741739.558,6438773.25,0.97842433
742759.558,6439103.25,0.97847749
742789.558,6439373.25,0.97860851
742969.558,6439463.25,0.97862169
742819.558,6437513.25,0.97865346
742009.558,6439823.25,0.97881208
741499.558,6436703.25,0.97885824
741769.558,6438743.25,0.97885852
742159.558,6439313.25,0.97902591
743029.558,6437393.25,0.97908754
743149.558,6439463.25,0.97924088
742009.558,6436703.25,0.97933488
743149.558,6439433.25,0.97937031
743149.558,6439403.25,0.97939811
743149.558,6439373.25,0.97949461
743179.558,6439403.25,0.97957154
743179.558,6439433.25,0.97958914
741979.558,6439853.25,0.97970622
742339.558,6437243.25,0.97973769
741799.558,6435713.25,0.97975699
743179.558,6439373.25,0.97990354
741409.558,6436913.25,0.98018741
742009.558,6436643.25,0.9802822
742459.558,6437243.25,0.98052565
742699.558,6439733.25,0.98052976
742789.558,6439133.25,0.98053425
743059.558,6437453.25,0.98055481
742249.558,6439583.25,0.98069025
742249.558,6439763.25,0.98070011
742279.558,6439553.25,0.98075631
741829.558,6438203.25,0.98110743
741739.558,6438743.25,0.98111458
742789.558,6439733.25,0.98115854
742369.558,6437243.25,0.98119781
742309.558,6439673.25,0.98126851
742699.558,6436943.25,0.98157192
741679.558,6438113.25,0.98160936
742519.558,6437063.25,0.9816208
742759.558,6439433.25,0.98168783
741379.558,6436493.25,0.98176803
741559.558,6436313.25,0.98190355
742039.558,6439493.25,0.98212444
742609.558,6437123.25,0.98256341
742279.558,6439583.25,0.98295249
742219.558,6439613.25,0.98307887
742879.558,6439253.25,0.98340618
742969.558,6437573.25,0.98361627
743059.558,6437573.25,0.98383561
742009.558,6436673.25,0.98388197
741949.558,6439823.25,0.98391421
742519.558,6437093.25,0.98398978
742219.558,6439673.25,0.98407157
742759.558,6439673.25,0.98410283
742039.558,6439793.25,0.98423658
742249.558,6439733.25,0.98427299
741739.558,6435653.25,0.98428545
741979.558,6439793.25,0.98437902
741649.558,6438083.25,0.9844023
742519.558,6437123.25,0.98442313
741559.558,6436793.25,0.98445981
742639.558,6437063.25,0.98455004
741589.558,6436523.25,0.98456679
741469.558,6436763.25,0.9846064
742789.558,6439433.25,0.98491009
741619.558,6436463.25,0.98515898
741619.558,6436433.25,0.98526725
742519.558,6437153.25,0.98531653
743029.558,6437423.25,0.9853924
741949.558,6439643.25,0.98554911
741379.558,6436823.25,0.98565274
742819.558,6439463.25,0.98566758
742879.558,6439223.25,0.98574124
741679.558,6438173.25,0.98577893
741439.558,6437033.25,0.9857874
741679.558,6438263.25,0.98585236
741469.558,6437123.25,0.98607714
742789.558,6439313.25,0.98648622
742339.558,6437123.25,0.98684943
741439.558,6436523.25,0.98698197
741499.558,6436553.25,0.98704906
741379.558,6436883.25,0.98732296
741529.558,6436553.25,0.98736945
742309.558,6439643.25,0.98748416
743059.558,6437423.25,0.98756249
741799.558,6438173.25,0.98766331
741439.558,6437003.25,0.9876775
742579.558,6439943.25,0.98769556
741619.558,6436523.25,0.98785778
742549.558,6440003.25,0.98786291
743029.558,6437543.25,0.9883842
742939.558,6437483.25,0.98841386
741619.558,6438293.25,0.98842536
741469.558,6436553.25,0.98852117
742819.558,6439373.25,0.98858313
742429.558,6437093.25,0.9887703
741619.558,6438023.25,0.98901218
742849.558,6439973.25,0.98906836
742969.558,6437543.25,0.98912148
742579.558,6439883.25,0.98929903
741979.558,6436643.25,0.98930656
742669.558,6439253.25,0.98946781
741589.558,6436763.25,0.98953435
742489.558,6437153.25,0.98958
741499.558,6436823.25,0.98959149
741559.558,6436763.25,0.98966004
741469.558,6436643.25,0.98974742
742939.558,6437543.25,0.98980792
742369.558,6437123.25,0.98984099
741619.558,6436703.25,0.98984893
741649.558,6436823.25,0.99004348
742129.558,6439733.25,0.99013955
742789.558,6439163.25,0.99017289
741799.558,6438203.25,0.99017497
742819.558,6439343.25,0.99024288
742819.558,6439073.25,0.99027392
742609.558,6437153.25,0.99037322
741619.558,6438053.25,0.99039559
742819.558,6439703.25,0.99045896
743059.558,6437273.25,0.99057079
742909.558,6437543.25,0.99060468
742939.558,6437573.25,0.99062598
742279.558,6439763.25,0.99071524
741979.558,6436673.25,0.99072298
741949.558,6439613.25,0.99076561
742699.558,6439823.25,0.9908589
741829.558,6438233.25,0.99086664
742609.558,6437063.25,0.99087984
742849.558,6439253.25,0.99092256
742489.558,6437243.25,0.99093811
742339.558,6439673.25,0.99096254
741919.558,6439733.25,0.99104724
742909.558,6437573.25,0.99119398
741589.558,6436733.25,0.99123287
742609.558,6440033.25,0.99142368
741649.558,6436403.25,0.99145352
742819.558,6439313.25,0.99154002
742009.558,6436613.25,0.99182225
742309.558,6435593.25,0.99211399
742489.558,6437063.25,0.99212461
742609.558,6437093.25,0.99214112
742969.558,6437483.25,0.99221782
741679.558,6438143.25,0.99222579
741769.558,6438893.25,0.99223514
742369.558,6439763.25,0.99233418
741679.558,6438233.25,0.99235639
741589.558,6436823.25,0.99243919
741949.558,6439763.25,0.99273035
741739.558,6435623.25,0.99276466
741949.558,6436703.25,0.99279405
741979.558,6439823.25,0.99311767
742759.558,6439703.25,0.99319267
741979.558,6439583.25,0.99323919
742699.558,6439853.25,0.99324251
741409.558,6436973.25,0.99330018
742339.558,6439733.25,0.99358041
742669.558,6439703.25,0.99361954
742159.558,6439763.25,0.99364802
742729.558,6439673.25,0.99376656
742909.558,6439313.25,0.99387688
743059.558,6437393.25,0.99388971
742759.558,6439643.25,0.99392912
742999.558,6437273.25,0.99414262
741769.558,6435593.25,0.99425924
741619.558,6436763.25,0.99437739
742849.558,6439343.25,0.99438966
742069.558,6439763.25,0.99452112
741799.558,6438143.25,0.99470767
741619.558,6438203.25,0.99478514
742669.558,6439223.25,0.99493383
742999.558,6437453.25,0.99496404
742339.558,6439643.25,0.99511695
741649.558,6438383.25,0.99515853
742219.558,6439733.25,0.99527829
742759.558,6436883.25,0.99534876
741949.558,6439793.25,0.99535466
741649.558,6438323.25,0.99544682
741409.558,6436523.25,0.99547
742729.558,6439283.25,0.99554403
741589.558,6436343.25,0.99557679
741799.558,6436253.25,0.99571698
741619.558,6438113.25,0.99582716
742789.558,6439703.25,0.99610868
741919.558,6439823.25,0.99614178
741619.558,6436823.25,0.99617889
742069.558,6439373.25,0.99617964
742489.558,6440033.25,0.99636608
741469.558,6437093.25,0.99649442
742309.558,6439733.25,0.99655906
741919.558,6439763.25,0.99661077
742909.558,6437483.25,0.99662654
742999.558,6437423.25,0.99673088
741949.558,6439673.25,0.99674432
741769.558,6436223.25,0.9968822
741619.558,6438083.25,0.99719042
741949.558,6439853.25,0.99721138
742639.558,6439733.25,0.9973189
741409.558,6436853.25,0.99745157
741829.558,6436253.25,0.99749163
741409.558,6436883.25,0.99765496
742309.558,6439613.25,0.99768852
741799.558,6436343.25,0.99780607
741949.558,6436673.25,0.99781812
742699.558,6439703.25,0.99785487
741829.558,6438173.25,0.99793
741739.558,6438053.25,0.99797838
741829.558,6436283.25,0.99800145
742819.558,6439673.25,0.9981443
741979.558,6439883.25,0.99847329
741949.558,6436643.25,0.99869979
741559.558,6436733.25,0.99874542
742339.558,6435683.25,0.9988325
742999.558,6437573.25,0.99886975
741649.558,6438293.25,0.99891425
742549.558,6439883.25,0.9989442
742909.558,6437513.25,0.99900293
742999.558,6437543.25,0.99905131
